StudentID,StudentName,Major
62000812,John Simpson,Economics
62000813,William Burton,Psychology
62000814,Allen Davis,Biology
62000815,Carolyn Benson,Psychology
62000816,Matthew Jimenez,Chemistry
62000817,Omar Spencer,Biology
62000818,Brett Hall,Economics
62000819,Jason Wyatt,Statistics
62000820,Brooke Bradford,Gender Studies
62000821,Jacob Lee,Psychology
62000822,Crystal Knight,Economics
62000823,Timothy Goodman,Economics
62000824,Paul Wood,Economics
62000825,Angela Pratt,Law
62000826,Daryl Sellers,Law
62000827,Michael Dunn,Psychology
62000828,Michael Johnson,Economics
62000829,John Smith,Psychology
62000830,Melvin Morris,Biology
62000831,Brent Bell,Computer Science
62000832,Jason Thomas,Computer Science
62000833,Lauren Diaz,Gender Studies
62000834,Justin Diaz,Physics
62000835,Nancy Escobar,Chemistry
62000836,John Cannon,Gender Studies
62000837,Jared Mitchell,Physics
62000838,Melinda Huff,Gender Studies
62000839,Bobby Landry,Mathematics
62000840,Denise Carter,Chemistry
62000841,Dominique Johnson,Mathematics
62000842,Austin Mccoy,Chemistry
62000843,Patricia Fuller,Economics
62000844,Jason Castillo,Computer Science
62000845,Zoe Williams,Statistics
62000846,Ryan Brown,Law
62000847,Elizabeth Skinner,Economics
62000848,Lisa Stewart,Chemistry
62000849,Jeffrey Jacobs,Physics
62000850,Randy Williams,Mathematics
62000851,Denise Johnson,Mathematics
62000852,Amanda Meadows,Mathematics
62000853,Tiffany Mcfarland,Computer Science
62000854,Kristi Baldwin,Chemistry
62000855,Andrew Schultz,Statistics
62000856,Daniel Webb,Chemistry
62000857,John Mitchell,Gender Studies
62000858,Jennifer Torres,Law
62000859,Jacob Cline,Psychology
62000860,Patrick Ryan,Economics
62000861,Shelby Jones,Computer Science
62000862,Katherine Mitchell,Mathematics
62000863,David Ball,Chemistry
62000864,David Massey,Gender Studies
62000865,Christine Smith,Physics
62000866,Jason Cardenas,Biology
62000867,Chad Martin,Mathematics
62000868,Amy Crawford,Mathematics
62000869,Katie Colon,Gender Studies
62000870,Erica Mcguire,Physics
62000871,Lisa Lang,Statistics
62000872,Brian Wise,Computer Science
62000873,Lisa Elliott,Mathematics
62000874,James Ingram,Gender Studies
62000875,Jill Ferguson,Biology
62000876,Andre Fitzpatrick,Statistics
62000877,Nicholas Mcgee,Biology
62000878,Charles Nixon,Economics
62000879,Natalie Davis,Psychology
62000880,Elizabeth Diaz,Chemistry
62000881,Anthony Nelson,Gender Studies
62000882,Susan Hall,Statistics
62000883,Emily Sandoval,Psychology
62000884,Lori Mills,Computer Science
62000885,Andre Taylor,Chemistry
62000886,Renee Wall,Economics
62000887,Henry Thompson,Biology
62000888,Samantha Hernandez,Physics
62000889,Haley Dixon,Physics
62000890,Jillian Williams,Computer Science
62000891,Julie Boyd,Biology
62000892,Nancy Terry,Chemistry
62000893,Regina Wood,Computer Science
62000894,Thomas Jennings,Economics
62000895,Tony Richards,Economics
62000896,Zachary English,Physics
62000897,Zachary Johnson,Biology
62000898,Linda Cox,Mathematics
62000899,Kari Bailey,Law
62000900,Scott Johnson,Gender Studies
62000901,Juan Newman,Gender Studies
62000902,Joseph Anderson,Mathematics
62000903,Sarah Murphy,Computer Science
62000904,James Chan,Psychology
62000905,Phillip Gonzalez,Physics
62000906,James Martin,Mathematics
62000907,Michael Hernandez,Biology
62000908,Michael Murphy,Statistics
62000909,Andrew Obrien,Physics
62000910,Julie Gomez,Chemistry
62000911,Michelle Payne,Gender Studies
62000912,Michael Dunn,Physics
62000913,Katherine Lopez,Mathematics
62000914,Todd King,Statistics
62000915,Brenda Carroll,Computer Science
62000916,Richard Braun,Psychology
62000917,Scott Chase,Gender Studies
62000918,Nathan Hale,Economics
62000919,Andrew Ramos,Physics
62000920,Matthew Howe,Computer Science
62000921,Juan Gibson,Physics
62000922,Keith Hanna,Economics
62000923,Hannah Faulkner,Chemistry
62000924,Matthew French,Statistics
62000925,Samuel Carter,Economics
62000926,Megan Lopez,Psychology
62000927,Zachary Barrett,Biology
62000928,Ashley Davis,Gender Studies
62000929,Martha Hebert,Gender Studies
62000930,Angela Mendoza,Statistics
62000931,Jennifer Harmon,Law
62000932,Brad Peters,Physics
62000933,Susan Taylor,Psychology
62000934,Jenna Sherman,Biology
62000935,Richard Cruz,Computer Science
62000936,William Guzman,Statistics
62000937,Cynthia Guerra,Mathematics
62000938,John Jenkins,Economics
62000939,Michelle Adams,Psychology
62000940,Diane Dawson,Psychology
62000941,Christina Harris,Statistics
62000942,Patricia Smith,Psychology
62000943,Kimberly Gardner,Computer Science
62000944,Frederick Dominguez,Law
62000945,Gabriela Martinez,Law
62000946,Brooke Espinoza,Psychology
62000947,Jodi Jenkins,Chemistry
62000948,Stephen Rodriguez,Biology
62000949,Leslie Freeman,Psychology
62000950,Jennifer Caldwell,Psychology
62000951,Amber Leonard,Physics
62000952,Phyllis Snyder,Biology
62000953,Suzanne Campos,Law
62000954,Troy Long,Chemistry
62000955,Cassandra Smith,Psychology
62000956,Steven Jacobs,Computer Science
62000957,Antonio Peck,Computer Science
62000958,Diane Rivera,Computer Science
62000959,Michael Little,Psychology
62000960,Amber Smith,Law
62000961,Jeremy Clark,Gender Studies
62000962,Patrick Guzman,Economics
62000963,Joann Jones,Chemistry
62000964,Jessica Martinez,Mathematics
62000965,Alexandra Brown,Biology
62000966,Oscar Hughes,Law
62000967,Eduardo Hawkins,Mathematics
62000968,Jesse Fisher,Computer Science
62000969,Abigail White,Law
62000970,Susan Knox,Gender Studies
62000971,Rebecca Blackburn,Physics
62000972,Justin Anderson,Computer Science
62000973,James Williams,Economics
62000974,Randy Brown,Psychology
62000975,Dawn Brown,Computer Science
62000976,Darren Lawson,Psychology
62000977,Michael Guzman,Computer Science
62000978,John Williams,Law
62000979,Christopher Williams,Psychology
62000980,Tony Huerta,Psychology
62000981,Marissa Flowers,Physics
62000982,Elizabeth Williams,Gender Studies
62000983,Travis Thomas,Mathematics
62000984,Ashley Lee,Physics
62000985,Matthew Martin,Statistics
62000986,James Woods,Statistics
62000987,Taylor Jackson,Physics
62000988,Taylor Rodriguez,Mathematics
62000989,Holly Turner,Physics
62000990,Tracy Campos,Law
62000991,Cynthia Price,Economics
62000992,Amy Bates,Computer Science
62000993,Justin Gonzalez,Physics
62000994,Shirley Turner,Physics
62000995,Jasmine Hogan,Economics
62000996,Dustin Nunez,Biology
62000997,Beth Cooke,Mathematics
62000998,Mary Lee,Law
62000999,Shawn Harris,Physics
62001000,Howard Skinner,Computer Science
62001001,Rebekah Martinez,Statistics
62001002,Jessica Hernandez,Gender Studies
62001003,Michelle Hanson,Law
62001004,Nathan Hammond,Law
62001005,Seth Perez,Statistics
62001006,Amanda Owens,Psychology
62001007,John Wood,Chemistry
62001008,Russell Jackson,Mathematics
62001009,Shelly Haas,Chemistry
62001010,Lance Lopez,Gender Studies
62001011,Adam Barron,Statistics
62001012,Perry Munoz,Mathematics
62001013,Patrick Miller,Statistics
62001014,Brian Hernandez,Physics
62001015,Janice Rodriguez,Physics
62001016,Daniel Chandler,Computer Science
62001017,Terri Smith,Law
62001018,Joseph Malone,Law
62001019,Kimberly Davis,Statistics
62001020,Linda Vasquez,Economics
62001021,Tammy Young,Mathematics
62001022,Clarence Gross,Psychology
62001023,Adam Hayes,Gender Studies
62001024,Gabriel Fowler,Psychology
62001025,Kevin Cline,Physics
62001026,Michael Hodge,Mathematics
62001027,Andrew Jones,Computer Science
62001028,Nathan Williams,Law
62001029,Nathan Camacho,Economics
62001030,Anne Patel,Mathematics
62001031,Steve Cox,Statistics
62001032,Bailey Jackson,Mathematics
62001033,Zachary Carney,Biology
62001034,Jennifer Gonzales,Psychology
62001035,Danielle Murray,Chemistry
62001036,Sharon Davenport,Chemistry
62001037,Judith Long,Economics
62001038,Courtney Adams,Computer Science
62001039,Mary Gonzalez,Law
62001040,James Cook,Statistics
62001041,Lisa Hughes,Law
62001042,Kiara Rodriguez,Law
62001043,Eric Howard,Chemistry
62001044,Elizabeth Duncan,Chemistry
62001045,Eddie Lynch,Physics
62001046,Vanessa Day,Economics
62001047,Tamara Baker,Mathematics
62001048,Michael Gray,Economics
62001049,Donna Haas,Psychology
62001050,Tracey Buchanan,Gender Studies
62001051,Maria Greer,Economics
62001052,Nicholas Morgan,Mathematics
62001053,Mia Lewis,Biology
62001054,Walter Oliver,Statistics
62001055,Elizabeth Thompson,Economics
62001056,Alexander Sexton,Economics
62001057,Steven Gray,Chemistry
62001058,Wayne Wang,Physics
62001059,Lawrence Wilson,Economics
62001060,Ashley Gordon,Statistics
62001061,Jessica Gonzalez,Gender Studies
62001062,Kristi Shaffer,Mathematics
62001063,Alexandra Brown,Statistics
62001064,Teresa Dominguez,Economics
62001065,Rhonda Silva,Law
62001066,Jesse Ayers,Mathematics
62001067,James Jackson,Psychology
62001068,Robert Decker,Law
62001069,Timothy Richardson,Mathematics
62001070,Benjamin Mcneil,Computer Science
62001071,Joseph Smith,Biology
62001072,Sean Anderson,Biology
62001073,Susan Middleton,Gender Studies
62001074,Barbara Cooper,Gender Studies
62001075,Penny Melton,Computer Science
62001076,Brent Burton,Law
62001077,Sarah Fletcher,Statistics
62001078,Bryan Lam,Statistics
62001079,Hailey Gutierrez,Biology
62001080,Heather Pearson,Law
62001081,Renee Espinoza,Physics
62001082,Craig Ray,Law
62001083,Cynthia Kelly,Gender Studies
62001084,Micheal Werner,Computer Science
62001085,Jo Wall,Computer Science
62001086,Donna Roberts,Chemistry
62001087,Daniel Johnson,Physics
62001088,Joseph Rivas,Mathematics
62001089,Scott Caldwell,Psychology
62001090,George Garrett,Psychology
62001091,Jennifer Thomas,Economics
62001092,Christine Dixon,Biology
62001093,Mary Dawson,Physics
62001094,Arthur Galvan,Law
62001095,Emily Hernandez,Gender Studies
62001096,Brittany Brewer,Economics
62001097,Andrew Scott,Law
62001098,Joshua Brown,Mathematics
62001099,Jeremy Olson,Economics
62001100,Sara Garza,Computer Science
62001101,Alexander Robinson,Gender Studies
62001102,Kristie Young,Biology
62001103,Brian Stewart,Physics
62001104,Nicholas Perkins,Biology
62001105,Rita Holt,Psychology
62001106,Tina Kaufman,Mathematics
62001107,Sergio Brooks,Chemistry
62001108,Craig Greene,Computer Science
62001109,Justin Robbins,Gender Studies
62001110,Christopher Cook,Psychology
62001111,Bonnie Hull,Chemistry
62001112,Tammy Kennedy,Biology
62001113,Todd Briggs,Psychology
62001114,Erin Wood,Gender Studies
62001115,Jenna Mccall,Statistics
62001116,Linda Lee,Computer Science
62001117,Tara Smith,Mathematics
62001118,John Johnson,Economics
62001119,Scott Robinson,Psychology
62001120,Sara Smith,Physics
62001121,Andrea Salinas,Computer Science
62001122,Dustin Diaz,Statistics
62001123,Luke Shaw,Physics
62001124,Leslie Owens,Psychology
62001125,Christopher Perry,Law
62001126,Robin Phelps,Computer Science
62001127,Tony Lopez,Gender Studies
62001128,Kenneth Butler,Biology
62001129,Jaclyn Rice,Psychology
62001130,Timothy Simon,Chemistry
62001131,Alex Lawson,Law
62001132,Lynn Spence,Law
62001133,Miranda Kerr,Mathematics
62001134,Kristen Hansen,Economics
62001135,Dana Morales,Mathematics
62001136,David Williams,Computer Science
62001137,Kelsey King,Chemistry
62001138,Christine Shaw,Law
62001139,Jason Bruce,Chemistry
62001140,Rebecca Flowers,Computer Science
62001141,Stephanie Willis,Gender Studies
62001142,Joann Gomez,Physics
62001143,Sonya Moore,Biology
62001144,Micheal Walker,Gender Studies
62001145,Anthony Rodriguez,Biology
62001146,Antonio Gomez,Biology
62001147,Denise Miller,Statistics
62001148,David Olson,Mathematics
62001149,Alan Parsons,Economics
62001150,Steven Lutz,Economics
62001151,Courtney Small,Psychology
62001152,Brett Gonzalez,Biology
62001153,Robin Rice,Psychology
62001154,Leslie Davis,Computer Science
62001155,Corey Jones,Physics
62001156,Joseph Garcia,Gender Studies
62001157,Morgan Robertson,Biology
62001158,Christina Olsen,Statistics
62001159,Jose Conway,Chemistry
62001160,Jake Schmidt,Mathematics
62001161,Jessica Rhodes,Gender Studies
62001162,Wayne Garcia,Mathematics
62001163,Aimee Fernandez,Psychology
62001164,Laurie Martinez,Statistics
62001165,Andrew Williams,Chemistry
62001166,Wendy James,Computer Science
62001167,Rodney Edwards,Chemistry
62001168,Pamela Farrell,Law
62001169,Emily Stewart,Biology
62001170,Todd Roth,Physics
62001171,Nicholas Montgomery,Gender Studies
62001172,Eric Wright,Physics
62001173,Jacob Moore,Psychology
62001174,Rachel Black,Chemistry
62001175,Robert Jenkins,Mathematics
62001176,Kerri Wilson,Computer Science
62001177,Lonnie Johnston,Psychology
62001178,Shannon Hardin,Psychology
62001179,Alex Hoffman,Computer Science
62001180,David Walker,Chemistry
62001181,Robert Bradshaw,Statistics
62001182,Joshua Reed,Statistics
62001183,Jose Byrd,Psychology
62001184,Gregory Pacheco,Economics
62001185,Adam Collier,Economics
62001186,Karen Howard,Physics
62001187,Kayla Davidson,Psychology
62001188,Adam Lutz,Law
62001189,Jerry Blankenship,Psychology
62001190,William Carter,Chemistry
62001191,Connie Hines,Biology
62001192,Michael Mclean,Chemistry
62001193,Christopher Cummings,Mathematics
62001194,Kathy Kennedy,Economics
62001195,Joel Barrett,Psychology
62001196,Jason Jones,Gender Studies
62001197,Jeff Giles,Law
62001198,Nicole James,Economics
62001199,Misty Davis,Mathematics
62001200,Taylor Ford,Psychology
62001201,Christopher Pierce,Psychology
62001202,Dawn Fleming,Physics
62001203,Barry Gregory,Statistics
62001204,Jeanne Hall,Physics
62001205,Jeffery Mosley,Gender Studies
62001206,Anne Wallace,Physics
62001207,Holly Brooks,Law
62001208,Steven Wilson,Mathematics
62001209,Tammy Reyes,Law
62001210,Jose Wilson,Gender Studies
62001211,Jacob Stewart,Law
62001212,Cameron Allen,Law
62001213,Warren Hubbard,Biology
62001214,Kimberly Gallagher,Computer Science
62001215,Debbie Jenkins,Economics
62001216,Jorge Wilson,Law
62001217,Gabrielle Sharp,Gender Studies
62001218,David Kramer,Law
62001219,Amanda Parker,Physics
62001220,Mary Mcgee,Law
62001221,Kayla Benson,Psychology
62001222,Dustin Bryant,Economics
62001223,Nicole Lambert,Computer Science
62001224,Jeremy Silva,Chemistry
62001225,Tammy Alvarez,Psychology
62001226,Jacqueline Watson,Economics
62001227,Rachel Jenkins,Chemistry
62001228,Robert Mcdonald,Psychology
62001229,Ashley Miller,Gender Studies
62001230,Pamela Young,Psychology
62001231,Mark Ramirez,Economics
62001232,Catherine Edwards,Mathematics
62001233,Bryan Patel,Economics
62001234,Justin Foster,Computer Science
62001235,Todd Lozano,Computer Science
62001236,Timothy Johnson,Gender Studies
62001237,Andrew Carr,Computer Science
62001238,Donna Jennings,Statistics
62001239,Kristine Jordan,Law
62001240,Daniel Taylor,Statistics
62001241,Vanessa Neal,Mathematics
62001242,Paula Arnold,Chemistry
62001243,Jamie David,Mathematics
62001244,Abigail Smith,Physics
62001245,Bradley Riddle,Mathematics
62001246,Joseph Hawkins,Computer Science
62001247,Amy Berry,Economics
62001248,Seth Williams,Computer Science
62001249,Keith Fowler,Computer Science
62001250,Ashley Goodman,Gender Studies
62001251,Kevin White,Statistics
62001252,Kimberly Turner,Statistics
62001253,Sarah Maldonado,Physics
62001254,Johnathan Jackson,Mathematics
62001255,Michael Hudson,Statistics
62001256,Jerry Gonzalez,Psychology
62001257,Shirley Grant,Computer Science
62001258,Joel Walker,Economics
62001259,Jeffery Rodriguez,Law
62001260,Jonathan Santos,Gender Studies
62001261,Deborah Taylor,Computer Science
62001262,Christopher Andersen,Chemistry
62001263,Kathleen Lee,Computer Science
62001264,Kenneth Woods,Biology
62001265,Andrew Wells,Biology
62001266,Nancy Taylor,Psychology
62001267,Gloria Underwood,Physics
62001268,Sandra Fernandez,Computer Science
62001269,John Richardson,Biology
62001270,Matthew Gray,Statistics
62001271,Shaun Ray,Economics
62001272,Meghan Stark,Computer Science
62001273,James Medina,Economics
62001274,Jordan Bernard,Biology
62001275,Cindy Smith,Physics
62001276,Anthony Lee,Gender Studies
62001277,Martin Boyer,Gender Studies
62001278,Frank Ellis,Statistics
62001279,Brenda Jenkins,Mathematics
62001280,Gary Long,Physics
62001281,Sherri Davis,Gender Studies
62001282,Pamela Arnold,Chemistry
62001283,Jose Gallagher,Law
62001284,Katelyn Reeves,Psychology
62001285,Randy Williams,Gender Studies
62001286,Scott Thomas,Computer Science
62001287,Matthew Reid,Gender Studies
62001288,Sean Perez,Mathematics
62001289,Douglas Perez,Computer Science
62001290,Anne Reyes,Mathematics
62001291,Carlos Ramos,Gender Studies
62001292,Daniel Luna,Statistics
62001293,David Morgan,Chemistry
62001294,Michael Hudson,Mathematics
62001295,Richard Fischer,Psychology
62001296,Janet Davis,Computer Science
